Growth Temperature (°C),TDMAT Pressure (Torr),N2 Gas Flow (sccm),N2 Plasma RF Power (W),log10 Normalized XRD Intensity (Inorm = ITiN(002)/ISTO(002)d)
800.0,4.7,2.5,0.0,-5.72755524892246
800.0,4.7,2.5,100.0,-5.79369421772561
800.0,4.7,2.5,200.0,-5.2815950963642875
800.0,4.7,2.5,300.0,-4.139897044127414
800.0,4.7,2.5,400.0,-4.03903674509972
800.0,4.7,2.5,500.0,-4.249519931938115
800.0,4.7,3.0,0.0,-5.820664524237382
800.0,4.7,3.0,100.0,-5.820664524237382
800.0,4.7,3.0,200.0,-5.322977103935043
800.0,4.7,3.0,300.0,-4.404898195766049
800.0,4.7,3.0,400.0,-4.20899963174992
800.0,4.7,3.0,500.0,-4.249519931938115
800.0,4.7,3.5,0.0,-5.854269445764659
800.0,4.7,3.5,100.0,-5.882656491570638
800.0,4.7,3.5,200.0,-5.459241118445289
800.0,4.7,3.5,300.0,-4.404898195766049
800.0,4.7,3.5,400.0,-4.206833803261271
800.0,4.7,3.5,500.0,-4.252192580847719
800.0,4.7,4.0,0.0,-5.946532323915019
800.0,4.7,4.0,100.0,-5.946532323915019
800.0,4.7,4.0,200.0,-5.460123794923659
800.0,4.7,4.0,300.0,-4.4066699869067945
800.0,4.7,4.0,400.0,-4.2092298809043065
800.0,4.7,4.0,500.0,-4.252192580847719
800.0,4.7,4.5,0.0,-5.9474150003933905
800.0,4.7,4.5,100.0,-5.948304115055766
800.0,4.7,4.5,200.0,-5.461012909586034
800.0,4.7,4.5,300.0,-4.4066699869067945
800.0,4.7,4.5,400.0,-4.2092298809043065
800.0,4.7,4.5,500.0,-4.252192580847719
800.0,5.000000000000001,0.0,0.0,-6.025053845735717
800.0,5.000000000000001,0.0,100.0,-6.014734747574165
800.0,5.000000000000001,0.0,200.0,-5.675769204913391
800.0,5.000000000000001,0.0,300.0,-4.1852612543733745
800.0,5.000000000000001,0.0,400.0,-3.9094297740615187
800.0,5.000000000000001,0.0,500.0,-3.8900683782899783
800.0,5.000000000000001,0.5,0.0,-6.071579300794078
800.0,5.000000000000001,0.5,100.0,-6.061603265115961
800.0,5.000000000000001,0.5,200.0,-5.291983701324569
800.0,5.000000000000001,0.5,300.0,-3.969993674964255
800.0,5.000000000000001,0.5,400.0,-3.8732175341173134
800.0,5.000000000000001,0.5,500.0,-3.890978717958869
800.0,5.000000000000001,1.0,0.0,-5.778217177298235
800.0,5.000000000000001,1.0,100.0,-5.706049065003763
800.0,5.000000000000001,1.0,200.0,-5.219815589030097
800.0,5.000000000000001,1.0,300.0,-3.971902484326008
800.0,5.000000000000001,1.0,400.0,-3.884172984278311
800.0,5.000000000000001,1.0,500.0,-3.9092512980090266
800.0,5.000000000000001,1.5,0.0,-5.706049065003763
800.0,5.000000000000001,1.5,100.0,-5.707957874365517
800.0,5.000000000000001,1.5,200.0,-5.2307710391910955
800.0,5.000000000000001,1.5,300.0,-3.996039628128358
800.0,5.000000000000001,1.5,400.0,-3.9964115743440614
800.0,5.000000000000001,1.5,500.0,-4.021159621674091
800.0,5.000000000000001,2.0,0.0,-5.712953446764404
800.0,5.000000000000001,2.0,100.0,-5.72755524892246
800.0,5.000000000000001,2.0,200.0,-5.320060164145424
800.0,5.000000000000001,2.0,300.0,-4.139897044127414
800.0,5.000000000000001,2.0,400.0,-4.043780386887766
800.0,5.000000000000001,2.0,500.0,-4.06128239244859
800.0,5.000000000000001,2.5,0.0,-5.79369421772561
800.0,5.000000000000001,2.5,100.0,-5.820664524237382
800.0,5.000000000000001,2.5,200.0,-5.351423912795827
800.0,5.000000000000001,2.5,300.0,-4.196300668891941
800.0,5.000000000000001,2.5,400.0,-4.308781538526396
800.0,5.000000000000001,2.5,500.0,-4.249519931938115
800.0,5.000000000000001,3.0,0.0,-5.820664524237382
800.0,5.000000000000001,3.0,100.0,-5.854269445764659
800.0,5.000000000000001,3.0,200.0,-5.434645594586838
800.0,5.000000000000001,3.0,300.0,-4.404898195766049
800.0,5.000000000000001,3.0,400.0,-4.2684733952544
800.0,5.000000000000001,3.0,500.0,-4.250402608416486
800.0,5.000000000000001,3.5,0.0,-5.882656491570638
800.0,5.000000000000001,3.5,100.0,-5.946532323915019
800.0,5.000000000000001,3.5,200.0,-5.459241118445289
800.0,5.000000000000001,3.5,300.0,-4.405780872244421
800.0,5.000000000000001,3.5,400.0,-4.271146044164004
800.0,5.000000000000001,3.5,500.0,-4.252192580847719
800.0,5.000000000000001,4.0,0.0,-5.946532323915019
800.0,5.000000000000001,4.0,100.0,-5.9474150003933905
800.0,5.000000000000001,4.0,200.0,-5.461012909586034
800.0,5.000000000000001,4.0,300.0,-4.4066699869067945
800.0,5.000000000000001,4.0,400.0,-4.251898197238588
800.0,5.000000000000001,4.0,500.0,-4.252192580847719
800.0,5.000000000000001,4.5,0.0,-5.948304115055766
800.0,5.000000000000001,4.5,100.0,-5.948304115055766
800.0,5.000000000000001,4.5,200.0,-5.461012909586034
800.0,5.000000000000001,4.5,300.0,-4.4066699869067945
800.0,5.000000000000001,4.5,400.0,-4.251898197238588
800.0,5.000000000000001,4.5,500.0,-4.252192580847719
800.0,5.300000000000001,0.0,0.0,-6.014734747574165
800.0,5.300000000000001,0.0,100.0,-6.071579300794078
800.0,5.300000000000001,0.0,200.0,-5.664546077465698
800.0,5.300000000000001,0.0,300.0,-4.003814677096962
800.0,5.300000000000001,0.0,400.0,-3.872020226191458
800.0,5.300000000000001,0.0,500.0,-3.8888229532424714
800.0,5.300000000000001,0.5,0.0,-6.061603265115961
800.0,5.300000000000001,0.5,100.0,-5.778217177298235
800.0,5.300000000000001,0.5,200.0,-5.3089918773535025
800.0,5.300000000000001,0.5,300.0,-3.969993674964255
800.0,5.300000000000001,0.5,400.0,-3.874857085643379
800.0,5.300000000000001,0.5,500.0,-3.8973160050939653
800.0,5.300000000000001,1.0,0.0,-5.706049065003763
800.0,5.300000000000001,1.0,100.0,-5.706049065003763
800.0,5.300000000000001,1.0,200.0,-5.310900686715255
800.0,5.300000000000001,1.0,300.0,-3.9809491251252522
800.0,5.300000000000001,1.0,400.0,-3.8989942294457287
800.0,5.300000000000001,1.0,500.0,-3.9822288619763127
800.0,5.300000000000001,1.5,0.0,-5.707957874365517
800.0,5.300000000000001,1.5,100.0,-5.712953446764404
800.0,5.300000000000001,1.5,200.0,-5.332802917930681
800.0,5.300000000000001,1.5,300.0,-4.092258973748022
800.0,5.300000000000001,1.5,400.0,-4.043780386887766
800.0,5.300000000000001,1.5,500.0,-4.029334742602286
800.0,5.300000000000001,2.0,0.0,-5.72755524892246
800.0,5.300000000000001,2.0,100.0,-5.79369421772561
800.0,5.300000000000001,2.0,200.0,-5.4393938280249925
800.0,5.300000000000001,2.0,300.0,-4.139897044127414
800.0,5.300000000000001,2.0,400.0,-4.100184011652291
800.0,5.300000000000001,2.0,500.0,-4.250120572835768
800.0,5.300000000000001,2.5,0.0,-5.820664524237382
800.0,5.300000000000001,2.5,100.0,-5.820664524237382
800.0,5.300000000000001,2.5,200.0,-5.480775835595746
800.0,5.300000000000001,2.5,300.0,-4.251519300129857
800.0,5.300000000000001,2.5,400.0,-4.308781538526396
800.0,5.300000000000001,2.5,500.0,-4.250120572835768
800.0,5.300000000000001,3.0,0.0,-5.854269445764659
800.0,5.300000000000001,3.0,100.0,-5.882656491570638
800.0,5.300000000000001,3.0,200.0,-5.6127902554500295
800.0,5.300000000000001,3.0,300.0,-4.404898195766049
800.0,5.300000000000001,3.0,400.0,-4.3096642150047675
800.0,5.300000000000001,3.0,500.0,-4.252793221745373
800.0,5.300000000000001,3.5,0.0,-5.946532323915019
800.0,5.300000000000001,3.5,100.0,-5.946532323915019
800.0,5.300000000000001,3.5,200.0,-5.529952611355198
800.0,5.300000000000001,3.5,300.0,-4.4066699869067945
800.0,5.300000000000001,3.5,400.0,-4.3114541874359995
800.0,5.300000000000001,3.5,500.0,-4.25403864679288
800.0,5.300000000000001,4.0,0.0,-5.9474150003933905
800.0,5.300000000000001,4.0,100.0,-5.948304115055766
800.0,5.300000000000001,4.0,200.0,-5.530841726017574
800.0,5.300000000000001,4.0,300.0,-4.4066699869067945
800.0,5.300000000000001,4.0,400.0,-4.3114541874359995
800.0,5.300000000000001,4.0,500.0,-4.25403864679288
800.0,5.300000000000001,4.5,0.0,-5.948304115055766
800.0,5.300000000000001,4.5,100.0,-5.948304115055766
800.0,5.300000000000001,4.5,200.0,-5.530841726017574
800.0,5.300000000000001,4.5,300.0,-4.4066699869067945
800.0,5.300000000000001,4.5,400.0,-4.3114541874359995
800.0,5.300000000000001,4.5,500.0,-4.253764290193327
800.0,5.6000000000000005,0.0,0.0,-6.071579300794078
800.0,5.6000000000000005,0.0,100.0,-6.061603265115961
800.0,5.6000000000000005,0.0,200.0,-5.778217177298235
800.0,5.6000000000000005,0.0,300.0,-4.0031507008422755
800.0,5.6000000000000005,0.0,400.0,-3.872020226191458
800.0,5.6000000000000005,0.0,500.0,-3.890019792620822
800.0,5.6000000000000005,0.5,0.0,-5.778217177298235
800.0,5.6000000000000005,0.5,100.0,-5.706049065003763
800.0,5.6000000000000005,0.5,200.0,-5.706049065003763
800.0,5.6000000000000005,0.5,300.0,-4.0050595102040285
800.0,5.6000000000000005,0.5,400.0,-3.882975676352455
800.0,5.6000000000000005,0.5,500.0,-3.9080933617257894
800.0,5.6000000000000005,1.0,0.0,-5.706049065003763
800.0,5.6000000000000005,1.0,100.0,-5.707957874365517
800.0,5.6000000000000005,1.0,200.0,-5.315896259114141
800.0,5.6000000000000005,1.0,300.0,-4.0291966540063795
800.0,5.6000000000000005,1.0,400.0,-3.9952142664182055
800.0,5.6000000000000005,1.0,500.0,-4.0217602625717435
800.0,5.6000000000000005,1.5,0.0,-5.712953446764404
800.0,5.6000000000000005,1.5,100.0,-5.72755524892246
800.0,5.6000000000000005,1.5,200.0,-5.409236452468825
800.0,5.6000000000000005,1.5,300.0,-4.152988218342923
800.0,5.6000000000000005,1.5,400.0,-4.042852336797598
800.0,5.6000000000000005,1.5,500.0,-4.061883033346243
800.0,5.6000000000000005,2.0,0.0,-5.79369421772561
800.0,5.6000000000000005,2.0,100.0,-5.820664524237382
800.0,5.6000000000000005,2.0,200.0,-5.4393938280249925
800.0,5.6000000000000005,2.0,300.0,-4.209391843107451
800.0,5.6000000000000005,2.0,400.0,-4.154474592800038
800.0,5.6000000000000005,2.0,500.0,-4.250120572835768
800.0,5.6000000000000005,2.5,0.0,-5.820664524237382
800.0,5.6000000000000005,2.5,100.0,-5.854269445764659
800.0,5.6000000000000005,2.5,200.0,-5.5226155098160055
800.0,5.6000000000000005,2.5,300.0,-4.404898195766049
800.0,5.6000000000000005,2.5,400.0,-4.307853488436227
800.0,5.6000000000000005,2.5,500.0,-4.25100324931414
800.0,5.6000000000000005,3.0,0.0,-5.882656491570638
800.0,5.6000000000000005,3.0,100.0,-5.946532323915019
800.0,5.6000000000000005,3.0,200.0,-5.6127902554500295
800.0,5.6000000000000005,3.0,300.0,-4.405780872244421
800.0,5.6000000000000005,3.0,400.0,-4.310526137345831
800.0,5.6000000000000005,3.0,500.0,-4.252793221745373
800.0,5.6000000000000005,3.5,0.0,-5.946532323915019
800.0,5.6000000000000005,3.5,100.0,-5.9474150003933905
800.0,5.6000000000000005,3.5,200.0,-5.614562046590777
800.0,5.6000000000000005,3.5,300.0,-4.4066699869067945
800.0,5.6000000000000005,3.5,400.0,-4.310526137345831
800.0,5.6000000000000005,3.5,500.0,-4.252793221745373
800.0,5.6000000000000005,4.0,0.0,-5.948304115055766
800.0,5.6000000000000005,4.0,100.0,-5.948304115055766
800.0,5.6000000000000005,4.0,200.0,-5.614562046590777
800.0,5.6000000000000005,4.0,300.0,-4.4066699869067945
800.0,5.6000000000000005,4.0,400.0,-4.3114541874359995
800.0,5.6000000000000005,4.0,500.0,-4.252793221745373
800.0,5.6000000000000005,4.5,0.0,-5.948304115055766
800.0,5.6000000000000005,4.5,100.0,-5.948304115055766
800.0,5.6000000000000005,4.5,200.0,-5.614562046590777
800.0,5.6000000000000005,4.5,300.0,-4.4066699869067945
800.0,5.6000000000000005,4.5,400.0,-4.3114541874359995
800.0,5.6000000000000005,4.5,500.0,-4.252793221745373
800.0,5.900000000000001,0.0,0.0,-6.061603265115961
800.0,5.900000000000001,0.0,100.0,-5.778217177298235
800.0,5.900000000000001,0.0,200.0,-5.706049065003763
800.0,5.900000000000001,0.0,300.0,-4.019098107318285
800.0,5.900000000000001,0.0,400.0,-3.989236012050548
800.0,5.900000000000001,0.0,500.0,-3.8973160050939653
800.0,5.900000000000001,0.5,0.0,-5.706049065003763
800.0,5.900000000000001,0.5,100.0,-5.706049065003763
800.0,5.900000000000001,0.5,200.0,-5.707957874365517
800.0,5.900000000000001,0.5,300.0,-4.010055082602912
800.0,5.900000000000001,0.5,400.0,-4.013373155852898
800.0,5.900000000000001,0.5,500.0,-3.9822288619763127
800.0,5.900000000000001,1.0,0.0,-5.707957874365517
800.0,5.900000000000001,1.0,100.0,-5.712953446764404
800.0,5.900000000000001,1.0,200.0,-5.72755524892246
800.0,5.900000000000001,1.0,300.0,-4.125415999626042
800.0,5.900000000000001,1.0,400.0,-4.042852336797598
800.0,5.900000000000001,1.0,500.0,-4.0217602625717435
800.0,5.900000000000001,1.5,0.0,-5.72755524892246
800.0,5.900000000000001,1.5,100.0,-5.79369421772561
800.0,5.900000000000001,1.5,200.0,-5.820664524237382
800.0,5.900000000000001,1.5,300.0,-4.173054070005435
800.0,5.900000000000001,1.5,400.0,-4.099255961562124
800.0,5.900000000000001,1.5,500.0,-4.1145408209963135
800.0,5.900000000000001,2.0,0.0,-5.820664524237382
800.0,5.900000000000001,2.0,100.0,-5.820664524237382
800.0,5.900000000000001,2.0,200.0,-5.854269445764659
800.0,5.900000000000001,2.0,300.0,-4.284676326007879
800.0,5.900000000000001,2.0,400.0,-4.307853488436227
800.0,5.900000000000001,2.0,500.0,-4.250120572835768
800.0,5.900000000000001,2.5,0.0,-5.854269445764659
800.0,5.900000000000001,2.5,100.0,-5.882656491570638
800.0,5.900000000000001,2.5,200.0,-5.946532323915019
800.0,5.900000000000001,2.5,300.0,-4.43805522164407
800.0,5.900000000000001,2.5,400.0,-4.308736164914598
800.0,5.900000000000001,2.5,500.0,-4.252793221745373
800.0,5.900000000000001,3.0,0.0,-5.946532323915019
800.0,5.900000000000001,3.0,100.0,-5.946532323915019
800.0,5.900000000000001,3.0,200.0,-5.9474150003933905
800.0,5.900000000000001,3.0,300.0,-4.439827012784816
800.0,5.900000000000001,3.0,400.0,-4.310526137345831
800.0,5.900000000000001,3.0,500.0,-4.252793221745373
800.0,5.900000000000001,3.5,0.0,-5.9474150003933905
800.0,5.900000000000001,3.5,100.0,-5.948304115055766
800.0,5.900000000000001,3.5,200.0,-5.948304115055766
800.0,5.900000000000001,3.5,300.0,-4.439827012784816
800.0,5.900000000000001,3.5,400.0,-4.310526137345831
800.0,5.900000000000001,3.5,500.0,-4.252793221745373
800.0,5.900000000000001,4.0,0.0,-5.948304115055766
800.0,5.900000000000001,4.0,100.0,-5.948304115055766
800.0,5.900000000000001,4.0,200.0,-5.948304115055766
800.0,5.900000000000001,4.0,300.0,-4.439827012784816
800.0,5.900000000000001,4.0,400.0,-4.310526137345831
800.0,5.900000000000001,4.0,500.0,-4.252793221745373
800.0,5.900000000000001,4.5,0.0,-5.948304115055766
800.0,5.900000000000001,4.5,100.0,-5.948304115055766
800.0,5.900000000000001,4.5,200.0,-5.614562046590777
800.0,5.900000000000001,4.5,300.0,-4.439827012784816
800.0,5.900000000000001,4.5,400.0,-4.310526137345831
800.0,5.900000000000001,4.5,500.0,-4.252793221745373
800.0,6.200000000000001,0.0,0.0,-6.048001784431094
800.0,6.200000000000001,0.0,100.0,-5.706049065003763
800.0,6.200000000000001,0.0,200.0,-5.706049065003763
800.0,6.200000000000001,0.0,300.0,-4.021006916680039
800.0,6.200000000000001,0.0,400.0,-3.994231584449433
800.0,6.200000000000001,0.0,500.0,-3.7984527657625535
800.0,6.200000000000001,0.5,0.0,-5.706049065003763
800.0,6.200000000000001,0.5,100.0,-5.707957874365517
800.0,6.200000000000001,0.5,200.0,-5.712953446764404
800.0,6.200000000000001,0.5,300.0,-4.045144060482389
800.0,6.200000000000001,0.5,400.0,-4.109592501472562
800.0,6.200000000000001,0.5,500.0,-3.9133691748860717
800.0,6.200000000000001,1.0,0.0,-5.712953446764404
800.0,6.200000000000001,1.0,100.0,-5.72755524892246
800.0,6.200000000000001,1.0,200.0,-5.79369421772561
800.0,6.200000000000001,1.0,300.0,-4.189001476481446
800.0,6.200000000000001,1.0,400.0,-4.157230571851954
800.0,6.200000000000001,1.0,500.0,-4.0241094392302035
800.0,6.200000000000001,1.5,0.0,-5.79369421772561
800.0,6.200000000000001,1.5,100.0,-5.820664524237382
800.0,6.200000000000001,1.5,200.0,-5.820664524237382
800.0,6.200000000000001,1.5,300.0,-4.245405101245974
800.0,6.200000000000001,1.5,400.0,-4.268852827854399
800.0,6.200000000000001,1.5,500.0,-4.244768211954677
800.0,6.200000000000001,2.0,0.0,-5.820664524237382
800.0,6.200000000000001,2.0,100.0,-5.854269445764659
800.0,6.200000000000001,2.0,200.0,-5.882656491570638
800.0,6.200000000000001,2.0,300.0,-4.45400262812008
800.0,6.200000000000001,2.0,400.0,-4.422231723490589
800.0,6.200000000000001,2.0,500.0,-4.25100324931414
800.0,6.200000000000001,2.5,0.0,-5.882656491570638
800.0,6.200000000000001,2.5,100.0,-5.946532323915019
800.0,6.200000000000001,2.5,200.0,-5.946532323915019
800.0,6.200000000000001,2.5,300.0,-4.454885304598451
800.0,6.200000000000001,2.5,400.0,-4.424003514631337
800.0,6.200000000000001,2.5,500.0,-4.252793221745373
800.0,6.200000000000001,3.0,0.0,-5.946532323915019
800.0,6.200000000000001,3.0,100.0,-5.9474150003933905
800.0,6.200000000000001,3.0,200.0,-5.948304115055766
800.0,6.200000000000001,3.0,300.0,-4.455774419260827
800.0,6.200000000000001,3.0,400.0,-4.424003514631337
800.0,6.200000000000001,3.0,500.0,-4.252793221745373
800.0,6.200000000000001,3.5,0.0,-5.948304115055766
800.0,6.200000000000001,3.5,100.0,-5.948304115055766
800.0,6.200000000000001,3.5,200.0,-5.948304115055766
800.0,6.200000000000001,3.5,300.0,-4.455774419260827
800.0,6.200000000000001,3.5,400.0,-4.424003514631337
800.0,6.200000000000001,3.5,500.0,-4.252793221745373
800.0,6.200000000000001,4.0,0.0,-5.948304115055766
800.0,6.200000000000001,4.0,100.0,-5.948304115055766
800.0,6.200000000000001,4.0,200.0,-5.948304115055766
800.0,6.200000000000001,4.0,300.0,-4.439827012784816
800.0,6.200000000000001,4.0,400.0,-4.424003514631337
800.0,6.200000000000001,4.0,500.0,-4.252793221745373
800.0,6.200000000000001,4.5,0.0,-5.948304115055766
800.0,6.200000000000001,4.5,100.0,-5.948304115055766
800.0,6.200000000000001,4.5,200.0,-5.948304115055766
800.0,6.200000000000001,4.5,300.0,-4.439827012784816
800.0,6.200000000000001,4.5,400.0,-4.310526137345831
800.0,6.200000000000001,4.5,500.0,-4.252793221745373
900.0,1.7,0.0,0.0,-6.274438740006832
900.0,1.7,0.0,100.0,-5.760931056621655
900.0,1.7,0.0,200.0,-4.272377308489631
900.0,1.7,0.0,300.0,-4.118952126037166
900.0,1.7,0.0,400.0,-4.073923695735947
900.0,1.7,0.0,500.0,-4.197143842961109
900.0,1.7,0.5,0.0,-6.106951788770231
900.0,1.7,0.5,100.0,-5.667831513937609
900.0,1.7,0.5,200.0,-4.193218477397458
900.0,1.7,0.5,300.0,-4.08928073524443
900.0,1.7,0.5,400.0,-4.052508330663242
900.0,1.7,0.5,500.0,-4.189479749883657
900.0,1.7,1.0,0.0,-6.053631570420772
900.0,1.7,1.0,100.0,-5.648226766422892
900.0,1.7,1.0,200.0,-4.174629520529685
900.0,1.7,1.0,300.0,-4.073831746941755
900.0,1.7,1.0,400.0,-4.044561497787319
900.0,1.7,1.0,500.0,-4.221208875481034
900.0,1.7,1.5,0.0,-6.030276808664365
900.0,1.7,1.5,100.0,-5.635345024027915
900.0,1.7,1.5,200.0,-4.168234280676192
900.0,1.7,1.5,300.0,-4.107208570220847
900.0,1.7,1.5,400.0,-4.052068547846538
900.0,1.7,1.5,500.0,-4.062699048290156
900.0,1.7,2.0,0.0,-6.014734747574165
900.0,1.7,2.0,100.0,-5.675769204913391
900.0,1.7,2.0,200.0,-4.171442042829215
900.0,1.7,2.0,300.0,-3.909160516225831
900.0,1.7,2.0,400.0,-3.8888229532424714
900.0,1.7,2.0,500.0,-4.039322357069022
900.0,1.7,2.5,0.0,-6.061603265115961
900.0,1.7,2.5,100.0,-5.381159989647973
900.0,1.7,2.5,200.0,-3.969993674964255
900.0,1.7,2.5,300.0,-3.8732175341173134
900.0,1.7,2.5,400.0,-3.889733292911362
900.0,1.7,2.5,500.0,-4.0481246969641935
900.0,1.7,3.0,0.0,-5.706049065003763
900.0,1.7,3.0,100.0,-5.3089918773535025
900.0,1.7,3.0,200.0,-3.9716159846165473
900.0,1.7,3.0,300.0,-3.8852272607844096
900.0,1.7,3.0,400.0,-3.9792274168457578
900.0,1.7,3.0,500.0,-4.147076466327474
900.0,1.7,3.5,0.0,-5.707671374656058
900.0,1.7,3.5,100.0,-5.319947327514501
900.0,1.7,3.5,200.0,-3.996039628128358
900.0,1.7,3.5,300.0,-4.043511975441585
900.0,1.7,3.5,400.0,-4.0217602625717435
900.0,1.7,3.5,500.0,-4.153774120218545
900.0,1.7,4.0,0.0,-5.72755524892246
900.0,1.7,4.0,100.0,-5.439125416578812
900.0,1.7,4.0,200.0,-4.139897044127414
900.0,1.7,4.0,300.0,-4.051354866918309
900.0,1.7,4.0,400.0,-4.11578624604382
900.0,1.7,4.0,500.0,-4.349183939921219
900.0,1.7,4.5,0.0,-5.820664524237382
900.0,1.7,4.5,100.0,-5.355070644593822
900.0,1.7,4.5,200.0,-4.251519300129857
900.0,1.7,4.5,300.0,-4.308781538526396
900.0,1.7,4.5,400.0,-4.2513659978832745
900.0,1.7,4.5,500.0,-4.349183939921219
900.0,2.0,0.0,0.0,-6.130563890937992
900.0,2.0,0.0,100.0,-6.106951788770231
900.0,2.0,0.0,200.0,-4.280610338847275
900.0,2.0,0.0,300.0,-4.0985636172300035
900.0,2.0,0.0,400.0,-4.064271326259829
900.0,2.0,0.0,500.0,-4.178273662206704
900.0,2.0,0.5,0.0,-6.059213410809682
900.0,2.0,0.5,100.0,-6.053631570420772
900.0,2.0,0.5,200.0,-4.215783778568297
900.0,2.0,0.5,300.0,-4.077517739647845
900.0,2.0,0.5,400.0,-4.048822337957152
900.0,2.0,0.5,500.0,-4.186050855144706
900.0,2.0,1.0,0.0,-6.0409578048229955
900.0,2.0,1.0,100.0,-6.030276808664365
900.0,2.0,1.0,200.0,-4.202791710980006
900.0,2.0,1.0,300.0,-4.071122499794351
900.0,2.0,1.0,400.0,-4.079719518123648
900.0,2.0,1.0,500.0,-4.195126545096411
900.0,2.0,1.5,0.0,-6.0302093325962165
900.0,2.0,1.5,100.0,-6.014734747574165
900.0,2.0,1.5,200.0,-4.235910063202114
900.0,2.0,1.5,300.0,-4.07312214685831
900.0,2.0,1.5,400.0,-3.9154910451964127
900.0,2.0,1.5,500.0,-4.039044685634125
900.0,2.0,2.0,0.0,-6.071579300794078
900.0,2.0,2.0,100.0,-5.664546077465698
900.0,2.0,2.0,200.0,-4.0369717029749825
900.0,2.0,2.0,300.0,-3.872020226191458
900.0,2.0,2.0,400.0,-3.8888229532424714
900.0,2.0,2.0,500.0,-4.039955025303015
900.0,2.0,2.5,0.0,-5.778217177298235
900.0,2.0,2.5,100.0,-5.3089918773535025
900.0,2.0,2.5,200.0,-3.983084849179763
900.0,2.0,2.5,300.0,-3.8736425358437505
900.0,2.0,2.5,400.0,-3.898370281600064
900.0,2.0,2.5,500.0,-4.110783564954291
900.0,2.0,3.0,0.0,-5.706049065003763
900.0,2.0,3.0,100.0,-5.310614187005795
900.0,2.0,3.0,200.0,-3.995094575846859
900.0,2.0,3.0,300.0,-3.8980661793555607
900.0,2.0,3.0,400.0,-4.021404362361293
900.0,2.0,3.0,500.0,-4.147432366537924
900.0,2.0,3.5,0.0,-5.717004515164762
900.0,2.0,3.5,100.0,-5.332802917930681
900.0,2.0,3.5,200.0,-4.139628632681233
900.0,2.0,3.5,300.0,-4.042852336797598
900.0,2.0,3.5,400.0,-4.029334742602286
900.0,2.0,3.5,500.0,-4.229560279421759
900.0,2.0,4.0,0.0,-5.79369421772561
900.0,2.0,4.0,100.0,-5.4393938280249925
900.0,2.0,4.0,200.0,-4.1474715241579565
900.0,2.0,4.0,300.0,-4.154474592800038
900.0,2.0,4.0,400.0,-4.250120572835768
900.0,2.0,4.0,500.0,-4.349183939921219
900.0,2.0,4.5,0.0,-5.824311256035378
900.0,2.0,4.5,100.0,-5.480775835595746
900.0,2.0,4.5,200.0,-4.404898195766049
900.0,2.0,4.5,300.0,-4.308781538526396
900.0,2.0,4.5,400.0,-4.250120572835768
900.0,2.0,4.5,500.0,-4.35006661639959
900.0,2.3,0.0,0.0,-6.106951788770231
900.0,2.3,0.0,100.0,-6.059213410809682
900.0,2.3,0.0,200.0,-4.343128578448453
900.0,2.3,0.0,300.0,-4.201269123136424
900.0,2.3,0.0,400.0,-4.052508330663242
900.0,2.3,0.0,500.0,-4.1063296737886885
900.0,2.3,0.5,0.0,-6.053631570420772
900.0,2.3,0.5,100.0,-6.0409578048229955
900.0,2.3,0.5,200.0,-4.317640546523848
900.0,2.3,0.5,300.0,-4.188277055548135
900.0,2.3,0.5,400.0,-4.044561497787319
900.0,2.3,0.5,500.0,-4.138058799386066
900.0,2.3,1.0,0.0,-6.030276808664365
900.0,2.3,1.0,100.0,-6.0302093325962165
900.0,2.3,1.0,200.0,-4.291253419476235
900.0,2.3,1.0,300.0,-4.217988143727458
900.0,2.3,1.0,400.0,-4.052068547846538
900.0,2.3,1.0,500.0,-3.978776127952525
900.0,2.3,1.5,0.0,-6.014734747574165
900.0,2.3,1.5,100.0,-6.071579300794078
900.0,2.3,1.5,200.0,-4.217779016562969
900.0,2.3,1.5,300.0,-4.021148204821502
900.0,2.3,1.5,400.0,-3.8888229532424714
900.0,2.3,1.5,500.0,-3.955121765296493
900.0,2.3,2.0,0.0,-6.061603265115961
900.0,2.3,2.0,100.0,-5.778217177298235
900.0,2.3,2.0,200.0,-4.0031507008422755
900.0,2.3,2.0,300.0,-3.872020226191458
900.0,2.3,2.0,400.0,-3.889733292911362
900.0,2.3,2.0,500.0,-3.964201776626562
900.0,2.3,2.5,0.0,-5.706049065003763
900.0,2.3,2.5,100.0,-5.706049065003763
900.0,2.3,2.5,200.0,-4.004773010494568
900.0,2.3,2.5,300.0,-3.884029952858554
900.0,2.3,2.5,400.0,-3.9080933617257894
900.0,2.3,2.5,500.0,-4.080174039515614
900.0,2.3,3.0,0.0,-5.707957874365517
900.0,2.3,3.0,100.0,-5.717004515164762
900.0,2.3,3.0,200.0,-4.0291966540063795
900.0,2.3,3.0,300.0,-4.042583925351416
900.0,2.3,3.0,400.0,-4.0217602625717435
900.0,2.3,3.0,500.0,-4.124806440602574
900.0,2.3,3.5,0.0,-5.72755524892246
900.0,2.3,3.5,100.0,-5.79369421772561
900.0,2.3,3.5,200.0,-4.173054070005435
900.0,2.3,3.5,300.0,-4.05042681682814
900.0,2.3,3.5,400.0,-4.1145408209963135
900.0,2.3,3.5,500.0,-4.339337542049547
900.0,2.3,4.0,0.0,-5.820664524237382
900.0,2.3,4.0,100.0,-5.824311256035378
900.0,2.3,4.0,200.0,-4.229457694769963
900.0,2.3,4.0,300.0,-4.307853488436227
